,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,off_peak_peak_var_mean_diff,peak_mid_peak_var_mean_diff,off_peak_mid_peak_var_mean_diff,off_peak_peak_fix_mean_diff,peak_mid_peak_fix_mean_diff,off_peak_mid_peak_fix_mean_diff,off_peak_peak_var_max_monthly_diff,peak_mid_peak_var_max_monthly_diff,off_peak_mid_peak_var_max_monthly_diff,off_peak_peak_fix_max_monthly_diff,peak_mid_peak_fix_max_monthly_diff,off_peak_mid_peak_fix_max_monthly_diff,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,churn,churn_probability
10,6.065211360486429,0.0,5.025776778404457,3.209064401388246,0.0,2.129335352916489,0.1152369999999999,0.100123,40.606701,0,2.0536161744043904,5.0,5.0,1,183.02,15.01,1.988616553787882e-05,4.188145537878784e-06,8.223087878787714e-08,0.0040213494318,0.0014477568865025,0.0006434870077789,0.0040412355973379,0.0014519450320404,0.0006435692386577,1.273334216666671e-05,2.679260166666665e-06,1.5385666666666226e-07,0.0070774185983996,0.0025481209343999,0.0011326372224,0.0070901519405663,0.0025508001945666,0.0011327910790667,-0.009328,0.1629156000000051,0.0201931666666666,0.0301847499999999,0.0503779166666666,16.237252359999996,8.118623780000004,24.35587614,0.022138,0.031941,0.054079,16.29155496,8.14577508,24.43733004,11,124,9,124,2,1,0,0,0,0,0,1,0,0,0.079
11,4.73178210002384,0.0,0.0,2.83573494968297,0.0,1.220631019448092,0.138847,0.0,44.31137796,0,0.0,7.8,7.8,1,51.4,10.39,3.1842898515151494e-05,0.0,0.0,0.0076619559755671,0.0,0.0,0.0076937988740823,0.0,0.0,2.60525446666668e-05,0.0,0.0,0.0084281942399997,0.0,0.0,0.0084542467846664,0.0,0.0,-0.0117299999999999,0.1777787999999986,0.1481631666666666,0.0,0.1481631666666666,44.32619026,0.0,44.32619026,0.152445,0.0,0.152445,44.44470996,0.0,44.44470996,4,50,9,3,14,0,0,1,0,0,0,0,1,0,0.041
12,4.111531343430511,0.0,2.8915374576725643,3.0391086174564865,30.0,1.3144992279731516,0.19923,0.0,45.80687796,0,1.9607085516885563,40.76,40.76,2,83.18,13.856,0.0008336612297878,0.0,0.0,0.6824101095101658,0.0,0.0,0.6832437707399537,0.0,0.0,3.318240666666709e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666709e-06,0.0,0.0,0.0568489999999999,1.677778799999999,0.1834458333333333,0.0,0.1834458333333333,45.38545035999999,0.0,45.38545035999999,0.205742,0.0,0.205742,45.94470996,0.0,45.94470996,4,43,5,6,7,0,0,1,0,0,0,0,1,0,0.053
13,3.878923733967567,0.0,2.571708831808688,3.055378331375,0.0,1.030599721965951,0.143227,0.0,44.31137796,0,1.7384634394619525,34.8,34.8,1,114.59,13.9,1.070986587878779e-05,0.0,0.0,3.8181818111259284e-13,0.0,0.0,1.0709866260605972e-05,0.0,0.0,8.566696666666718e-06,0.0,0.0,0.0,0.0,0.0,8.566696666666718e-06,0.0,0.0,-0.0086089999999999,-1.1999999998124622e-06,0.1500666666666666,0.0,0.1500666666666666,44.26693046,0.0,44.26693046,0.153133,0.0,0.153133,44.26693116,0.0,44.26693116,5,47,12,1,0,0,0,1,0,0,0,0,1,0,0.136
14,4.528543920808697,0.0,3.4834446480985357,2.616570029608803,28.0,1.320354032817672,0.186188,0.0,45.80687796,0,1.54082981411108,36.36,36.36,1,35.57,10.39,4.966243969696963e-06,0.0,0.0,3.8181818111259284e-13,0.0,0.0,4.966244351515144e-06,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,-0.003034,-1.1999999998124622e-06,0.1899218333333333,0.0,0.1899218333333333,45.76093046,0.0,45.76093046,0.1919,0.0,0.1919,45.76093116,0.0,45.76093116,4,46,1,0,9,0,0,1,0,0,0,0,1,0,0.1
15,3.601408060534684,0.0,2.9951962915971797,2.763989218472273,0.0,1.2826221128780626,0.142065,0.0,44.31137796,0,2.1546673776225758,34.27,34.27,1,56.48,15.0,4.479342060606065e-06,0.0,0.0,0.0064647208082943,0.0,0.0,0.0064692001503549,0.0,0.0,3.3182406666666808e-06,0.0,0.0,0.0,0.0,0.0,3.3182406666666808e-06,0.0,0.0,-0.000488,0.1777787999999986,0.1455523333333333,0.0,0.1455523333333333,44.40026526,0.0,44.40026526,0.148405,0.0,0.148405,44.44470996,0.0,44.44470996,5,61,2,21,9,0,0,1,0,0,0,0,1,0,0.181
16,4.244573972817435,0.0,3.1408221801093106,3.252797224192878,0.0,2.156033991923621,0.1152369999999999,0.100123,40.606701,0,2.147738141119988,0.64,0.64,1,210.58,15.001,1.904640218181832e-05,5.393059151515172e-06,9.391051515151696e-08,3.436363643361389e-12,1.848000001321932e-12,8.797090905166813e-12,1.9046405618181967e-05,5.393060999515174e-06,9.39193122424221e-08,1.1010730666666644e-05,2.8731839999999897e-06,4.860000000001303e-10,0.0,0.0,0.0,1.1010730666666644e-05,2.8731839999999897e-06,4.860000000001303e-10,-0.008715,3.600000006542814e-06,0.0204813333333333,0.0302334999999999,0.0507148333333333,16.22639236,8.11319378,24.33958614,0.022138,0.031941,0.054079,16.22639496,8.11319508,24.33959004,13,144,11,7,0,1,0,0,0,0,0,1,0,0,0.029
17,5.555681981669837,0.0,4.689592967062056,2.945832806417046,0.0,2.115943176939055,0.1165089999999999,0.101397,40.9390266,0,1.88309335857569,28.13,28.13,1,104.41,19.03,2.517846644696917e-05,6.505099174242464e-06,3.221121818181838e-07,0.037312345761546,0.0281566146172079,0.0240612754389642,0.0373375242279929,0.0281631197163821,0.024061597551146,1.7758370166666276e-05,4.565872166666661e-06,5.476524000000073e-07,0.0656692521384956,0.0495559452072957,0.0423484568616961,0.0656870105086622,0.0495605110794624,0.0423490045140961,-0.0115179999999999,0.4962492000000083,0.0201911666666666,0.0301849166666666,0.0503760833333332,16.237252359999996,8.11862378,24.35587614,0.0221359999999998,0.031941,0.0540769999999999,16.291554960000003,8.14577508,24.437330040000003,5,50,9,50,2,0,0,1,0,0,0,0,1,0,0.063
18,6.236078541380894,6.076427430608039,5.258129431164427,3.799722973787357,0.0,2.123001813306024,0.1134299999999999,0.0965429999999999,40.606701,1,2.9033504855393337,15.96,15.96,2,639.69,16.0,1.7071253606060936e-05,4.360844083333317e-06,6.940628106060535e-07,3.5345454611412245e-12,1.900800000438844e-12,9.048436369638684e-12,1.7071257140606398e-05,4.360845984133318e-06,6.940718590424232e-07,1.110032016666691e-05,2.89676016666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666691e-05,2.89676016666666e-06,4.860000000000553e-10,-0.0070400000000001,3.600000006542814e-06,0.0204725833333332,0.0303755,0.0508480833333332,16.226391839999998,8.113193520000003,24.33958536,0.022137,0.0337409999999999,0.055865,16.22639496,8.11319508,24.33959004,6,67,12,67,0,1,0,0,0,0,1,0,0,0,0.031
19,4.452614335023878,0.0,3.3848907965305544,2.9611979565273154,0.0,1.1684974835230326,0.1457109999999999,0.0,44.31137796,0,1.8661100398443768,30.98,30.98,1,95.13,15.0,7.005211606060589e-06,0.0,0.0,0.0076618913283488,0.0,0.0,0.0076688965399548,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,-0.0055329999999999,0.1777787999999986,0.1505598333333333,0.0,0.1505598333333333,44.38545035999999,0.0,44.38545035999999,0.153133,0.0,0.153133,44.44470996,0.0,44.44470996,4,44,3,26,8,0,0,1,0,0,0,0,1,0,0.07
20,3.919235037923251,0.0,3.300812794118117,2.9019702364026405,0.0,1.4930395883176513,0.164775,0.086131,45.30837756,0,2.2605722081234925,33.12,33.12,1,118.89,13.2,1.321997281060616e-05,3.4529359090907487e-06,0.0,3.8181818111259284e-13,0.0,0.0,1.3219973192424342e-05,3.4529359090907487e-06,0.0,1.036078536666661e-05,4.240523999999899e-06,0.0,0.0,0.0,0.0,1.036078536666661e-05,4.240523999999899e-06,0.0,-0.008087,-1.1999999998124622e-06,0.0813204166666667,0.0876324999999999,0.1689529166666666,44.26693046,0.0,44.26693046,0.0829310000000001,0.0888149999999999,0.171746,44.26693116,0.0,44.26693116,5,48,11,2,0,0,0,0,0,1,0,0,1,0,0.131
21,4.330494942302217,0.0,0.0,3.3222730611985853,0.0,1.6007551496396182,0.1620329999999999,0.084138,44.31137796,0,0.0,24.62,24.62,1,214.61,11.951,5.733291719696925e-06,2.632600909090855e-07,0.0,0.0064647208082943,0.0,0.0,0.006470454100014,2.632600909090855e-07,0.0,3.5697306666666378e-06,9.450149999999313e-08,0.0,0.0,0.0,0.0,3.5697306666666378e-06,9.450149999999313e-08,0.0,-0.0046789999999999,0.1777787999999986,0.0819799166666666,0.0847585,0.1667384166666666,44.40026526,0.0,44.40026526,0.084586,0.08539,0.168705,44.44470996,0.0,44.44470996,4,45,2,45,9,0,0,1,0,0,0,0,1,0,0.084
22,4.117039167877679,0.0,0.0,3.107206576708975,0.0,1.2350231594952237,0.162133,0.0834879999999999,44.31137796,0,0.0,6.45,6.45,1,88.06,13.856,1.495058965909086e-05,3.53054571969696e-06,0.0,2.94545456505995e-13,0.0,0.0,1.4950589953636316e-05,3.53054571969696e-06,0.0,9.397513499999978e-06,2.219200166666676e-06,0.0,0.0,0.0,0.0,9.397513499999978e-06,2.219200166666676e-06,0.0,-0.0075089999999999,-1.1999999998124622e-06,0.0813236666666666,0.0861375833333333,0.16746125,44.26693026,0.0,44.26693026,0.0829319999999999,0.087658,0.17059,44.26693116,0.0,44.26693116,4,49,10,3,1,0,1,0,0,0,0,1,0,0,0.06
23,3.962937288430002,4.646021221827475,0.0,3.1398979683595405,0.0,1.2352758766870524,0.14346,0.0,45.30837756,1,0.0,15.44,15.44,2,114.55,13.5,1.4344010992424282e-05,0.0,0.0,3.490909143860595e-13,0.0,0.0,1.4344011341515196e-05,0.0,0.0,1.1810070166666731e-05,0.0,0.0,0.0,0.0,0.0,1.1810070166666731e-05,0.0,0.0,-0.008499,-1.1999999998124622e-06,0.1495765833333333,0.0,0.1495765833333333,44.26693036,0.0,44.26693036,0.152445,0.0,0.152445,44.26693116,0.0,44.26693116,5,48,11,2,0,0,0,1,0,0,0,0,1,0,0.052
24,4.6885443968134615,3.481442628502305,3.593286067020457,1.6341748717626,0.0,1.2362852774480284,0.1458839999999999,0.0,44.31137796,1,0.0,37.56,37.56,2,3.88,15.0,4.738353787878831e-06,0.0,0.0,3.490909143860595e-13,0.0,0.0,4.738354136969745e-06,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,-0.003418,-1.1999999998124622e-06,0.1496018333333333,0.0,0.1496018333333333,44.26693036,0.0,44.26693036,0.151635,0.0,0.151635,44.26693116,0.0,44.26693116,6,82,1,82,10,1,0,0,0,0,0,1,0,0,0.119
25,4.543012046377036,4.186786876733248,3.426673888021373,3.5888317255942077,0.0,2.115976429454818,0.1165089999999999,0.101397,40.606701,1,2.4518631592206126,12.01,12.01,2,453.48,25.097,2.2616395454545725e-05,4.758076515151513e-06,1.323248106060599e-07,0.0054288350608909,0.0019544659310116,0.0008686989258153,0.0054514514563454,0.0019592240075267,0.0008688312506259,1.3133576666666753e-05,2.483766666666651e-06,2.311274999999916e-07,0.0079620959231998,0.0028666360511999,0.0012742168751999,0.0079752294998665,0.0028691198178666,0.0012744480026999,-0.009786,0.1629156000000051,0.0200511666666666,0.0301649166666666,0.0502160833333333,16.242682359999996,8.121338780000002,24.36402114,0.022137,0.031942,0.054079,16.29155496,8.14577508,24.43733004,4,39,8,7,3,0,0,1,0,0,0,0,1,0,0.05
26,6.4938915713497565,5.670589069893688,5.462285665834209,3.449740593779286,0.0,1.6103407114521568,0.1186359999999999,0.10175,40.606701,1,2.294510314733978,56.88,56.88,2,294.44,38.0,8.898096245454546e-05,8.948459571969642e-05,0.0011504871644469,2.801678371946607,121.1758192395276,53.85591553166558,2.801767352909062,121.17590872412332,53.857066018830025,0.0001492930369666,9.43801178999996e-05,0.0015072291254666,3.652555311939318,157.9773491107334,70.21213439055421,3.652704604976285,157.9774434908513,70.21364161967968,-0.009007,3.600000006542814e-06,0.0307400833333333,0.0445973333333333,0.0753374166666666,23.23652663,6.0848952700000005,29.3214219,0.0605499999999999,0.085483,0.146033,44.26692996,8.11319508,44.26692996,4,46,1,46,10,0,0,1,0,0,0,0,1,0,0.071
27,3.2135177569963047,0.0,0.0,2.3900161146118943,0.0,1.2873537727147466,0.144038,0.0,46.30537836,0,0.0,32.41,32.41,1,22.97,13.2,8.26402578787878e-06,0.0,0.0,3.490909143860595e-13,0.0,0.0,8.264026136969693e-06,0.0,0.0,6.104544666666635e-06,0.0,0.0,0.0,0.0,0.0,6.104544666666635e-06,0.0,0.0,-0.0067659999999999,-1.1999999998124622e-06,0.1493918333333333,0.0,0.1493918333333333,44.26693036,0.0,44.26693036,0.151635,0.0,0.151635,44.26693116,0.0,44.26693116,7,72,11,2,0,1,0,0,0,0,1,0,0,0,0.109
28,4.543931530345496,4.9304395947667,3.2823955047425257,3.009807703554136,0.0,0.0,0.118065,0.101176,40.606701,1,1.9444333177002149,30.84,30.84,2,126.36,15.46,1.7176299537878333e-05,4.395760083333352e-06,5.870159015151474e-07,3.436363643361389e-12,1.848000001321932e-12,8.797090905166813e-12,1.7176302974241977e-05,4.395761931333354e-06,5.870246986060526e-07,1.1100320166666352e-05,2.896760166666666e-06,4.860000000000553e-10,0.0,0.0,0.0,1.1100320166666352e-05,2.896760166666666e-06,4.860000000000553e-10,-0.007273,3.600000006542814e-06,0.0204716666666666,0.0303765,0.0508481666666666,16.22639236,8.11319378,24.33958614,0.0221359999999998,0.033742,0.055866,16.22639496,8.11319508,24.33959004,5,47,12,0,0,0,0,0,0,1,1,0,0,0,0.108
29,4.618372388351711,0.0,3.6658623002031554,2.245537342935994,0.0,1.127428777851599,0.1457109999999999,0.0,44.31137796,0,0.0,19.41,19.41,1,16.46,13.8,3.7625766287878606e-06,0.0,0.0,0.0083802421258029,0.0,0.0,0.0083840047024317,0.0,0.0,2.365048166666632e-06,0.0,0.0,0.0052676214,0.0,0.0,0.0052699864481666,0.0,0.0,-0.0037669999999999,0.1777787999999986,0.1497974166666666,0.0,0.1497974166666666,44.34100536,0.0,44.34100536,0.151367,0.0,0.151367,44.44470996,0.0,44.44470996,5,53,6,53,5,0,0,0,0,1,1,0,0,0,0.045
30,3.8819549713396007,0.0,2.877371345869774,2.9038005625809453,0.0,2.125513795904115,0.115174,0.098837,40.606701,0,1.884228769632604,31.26,31.26,1,82.45,17.25,1.658110026515159e-05,3.035138333333253e-06,2.3794751515151604e-06,0.0070375170099823,0.0025335061235934,0.0011260027215971,0.0070540981102474,0.0025365412619267,0.0011283821967486,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0.0,0.0,0.0,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,-0.007801,0.1629156000000051,0.02038975,0.0291124999999999,0.04950225,16.26440236,8.132198780000003,24.39660114,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,5,55,4,55,7,1,0,0,0,0,1,0,0,0,0.054
31,4.972300057604611,0.0,3.920801381825654,3.103694278636496,0.0,1.2224563366792467,0.1634789999999999,0.086225,44.31137796,0,2.351989455435632,21.34,21.34,1,121.55,10.392,5.18245342424242e-06,9.941118409090952e-07,0.0,0.0064647208082943,0.0,0.0,0.0064699032617185,9.941118409090952e-07,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,0.0,0.0,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,-0.0041019999999999,0.1777787999999986,0.0814979166666666,0.08654625,0.1680441666666666,44.40026526,0.0,44.40026526,0.084587,0.087483,0.170104,44.44470996,0.0,44.44470996,5,57,2,57,9,0,0,0,1,0,1,0,0,0,0.036
32,4.35604498868723,0.0,3.313445370426414,3.370649999382423,0.0,2.1230672437365663,0.118638,0.101752,40.606701,0,2.3340916882021547,22.56,22.56,1,280.69,15.1,1.809613224242452e-05,4.9022015454544885e-06,7.117269696969754e-08,3.436363643361389e-12,1.848000001321932e-12,8.797090905166813e-12,1.809613567878816e-05,4.90220339345449e-06,7.11814940606027e-08,1.101073066666694e-05,2.873183999999984e-06,4.860000000000553e-10,0.0,0.0,0.0,1.101073066666694e-05,2.873183999999984e-06,4.860000000000553e-10,-0.0089720000000001,3.600000006542814e-06,0.0204791666666666,0.0303836666666666,0.0508628333333332,16.22639236,8.11319378,24.33958614,0.022137,0.0337429999999999,0.055866,16.22639496,8.11319508,24.33959004,5,47,12,12,0,0,0,1,0,0,0,1,0,0,0.096
33,3.4899584794248346,0.0,0.0,2.667396911276623,0.0,1.2538224387080734,0.1457109999999999,0.0,44.31137796,0,0.0,24.42,24.42,1,46.3,13.2,4.2324387500000446e-06,0.0,0.0,0.0083802388933848,0.0,0.0,0.0083844713321348,0.0,0.0,3.318240666666617e-06,0.0,0.0,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,-0.0037669999999999,0.1777787999999986,0.14991325,0.0,0.14991325,44.37063526,0.0,44.37063526,0.152062,0.0,0.152062,44.44470996,0.0,44.44470996,6,67,4,67,7,1,0,0,0,0,1,0,0,0,0.025
34,6.050760515449504,0.0,5.116076171728611,2.9864626932102425,0.0,0.0,0.1458839999999999,0.0,44.31137796,0,0.0,28.6,28.6,1,87.22,13.856,3.711340696969608e-06,0.0,0.0,0.0076618913283488,0.0,0.0,0.0076656026690457,0.0,0.0,3.3182406666665465e-06,0.0,0.0,0.0,0.0,0.0,3.3182406666665465e-06,0.0,0.0,-0.002818,0.1777787999999986,0.1498278333333333,0.0,0.1498278333333333,44.38545035999999,0.0,44.38545035999999,0.1522349999999999,0.0,0.1522349999999999,44.44470996,0.0,44.44470996,3,32,3,32,8,0,0,1,0,0,0,0,1,0,0.073
